app_name,positivo,neutral,negativo,playtime_forever,price,Action,Adventure,Casual,Desconocido,Education,Indie,Massively Multiplayer,RPG,Racing,Simulation,Sports,Strategy,Utilities
The Legend of Heroes: Trails in the Sky SC,0,1,0,98994,29.99,0,0,0,0,0,0,0,1,0,0,0,0,0
The Legend: A University Story,0,1,0,32,,1,1,0,0,0,1,0,0,0,0,0,0,0
The Long Dark,3,37,1,619018,34.99,0,1,0,0,0,1,0,0,0,1,0,1,0
The Longest Journey,0,2,0,50791,9.99,1,1,0,0,0,0,0,1,0,0,0,0,0
The Lord of the Rings Online™,2,13,1,2677396,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Lost Mythologies,0,2,0,1531,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Magic Circle,1,1,0,39519,19.99,1,1,0,0,0,1,0,0,0,1,0,1,0
The Masterplan,0,3,0,35398,19.99,1,0,0,0,0,1,0,0,0,0,0,1,0
The Mean Greens - Plastic Warfare,1,6,1,25223,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
The Misadventures of P.B. Winterbottom,0,2,0,19588,4.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Moon Sliver,1,0,1,7717,1.99,0,1,0,0,0,0,0,0,0,0,0,0,0
The Music Machine,0,1,0,6426,4.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Mystery of the Druids,0,1,0,9,4.99,0,1,0,0,0,0,0,0,0,0,0,0,0
The NADI Project,0,1,0,217,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0
The Next Penelope,0,1,0,336,12.99,1,0,0,0,0,1,0,0,1,0,0,0,0
The Night of the Rabbit,0,1,0,33526,19.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Nightmare Cooperative,0,1,0,12759,4.99,0,0,0,0,0,1,0,0,0,0,0,1,0
The Novelist,0,1,0,19639,14.99,0,1,1,0,0,1,0,0,0,0,0,0,0
The Old City: Leviathan,0,2,0,1197,5.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Old Tree,2,3,1,713,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0
The Original Strife: Veteran Edition,0,1,0,17242,9.99,1,0,0,0,0,0,0,1,0,0,0,0,0
The Park,0,3,0,6162,12.99,0,1,0,0,0,0,0,0,0,0,0,0,0
The Pirate: Caribbean Hunt,0,1,0,7630,0.0,1,1,0,0,0,1,0,0,0,1,0,1,0
The Plan,8,60,8,5443,,0,0,1,0,0,1,0,0,0,0,0,0,0
The Promised Land,0,2,0,14742,6.99,0,1,1,0,0,0,0,0,0,0,0,1,0
The Quest,0,1,0,4828,9.99,0,1,0,0,0,1,0,1,0,0,0,0,0
The Raven - Legacy of a Master Thief,0,1,0,18270,24.99,0,1,0,0,0,0,0,0,0,0,0,0,0
The Renegades of Orion 2.0,0,1,0,553,0.99,1,0,1,0,0,1,0,0,0,0,0,0,0
The Repopulation,0,1,0,26999,19.99,0,0,0,0,0,1,1,1,0,0,0,0,0
The Room,0,3,0,33252,4.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The SKIES,0,5,0,23307,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0
The Sandbox,0,2,1,48680,4.99,0,0,1,0,0,1,0,0,0,1,0,1,0
The Secret of Monkey Island: Special Edition,0,3,0,110752,9.99,0,1,0,0,0,0,0,0,0,0,0,0,0
The Settlers Online,0,2,1,143368,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0
The Ship: Murder Party,3,19,1,516924,9.99,1,0,0,0,0,1,0,1,0,0,0,0,0
The Ship: Remasted,1,2,0,7110,19.99,1,0,0,0,0,1,0,0,0,0,0,0,0
The Ship: Single Player,0,2,0,90914,9.99,1,0,0,0,0,1,0,1,0,0,0,0,0
The Shivah,0,1,0,11775,4.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Shopkeeper,0,1,0,450,2.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Showdown Effect,0,7,1,254971,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
The Silent Age,0,1,0,9848,9.99,0,1,1,0,0,1,0,0,0,0,0,0,0
The Sims™ 3,4,19,2,6086663,19.99,0,0,0,0,0,0,0,0,0,1,0,0,0
The Solus Project,0,1,0,17817,19.99,0,0,0,1,0,0,0,0,0,0,0,0,0
The Stalin Subway,0,1,0,4587,3.99,1,0,0,0,0,0,0,0,0,0,0,0,0
The Stanley Parable,12,84,7,541052,14.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Swapper,1,6,1,113671,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
The Talos Principle,1,12,0,567997,39.99,1,1,0,0,0,1,0,0,0,0,0,0,0
The Testament of Sherlock Holmes,1,2,0,66390,19.99,0,1,0,0,0,0,0,0,0,0,0,0,0
The Tiny Bang Story,0,2,0,55995,4.99,0,1,1,0,0,1,0,0,0,0,0,0,0
The Typing of The Dead: Overkill,1,6,0,66768,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
The Vanishing of Ethan Carter,1,5,0,69971,19.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Visitor,0,1,0,299,0.99,0,0,0,1,0,0,0,0,0,0,0,0,0
The Walking Dead,21,107,14,2571326,24.99,0,1,0,0,0,0,0,0,0,0,0,0,0
The Walking Dead: Michonne - A Telltale Miniseries,0,4,1,38278,14.99,0,1,0,0,0,0,0,0,0,0,0,0,0
The Walking Dead: Season 2,23,84,4,1018482,24.99,0,1,0,0,0,0,0,0,0,0,0,0,0
The Way of Life Free Edition,5,31,4,6748,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Witcher 2: Assassins of Kings Enhanced Edition,6,27,6,3264103,19.99,0,0,0,0,0,0,0,1,0,0,0,0,0
The Witcher Adventure Game,0,2,0,22156,9.99,0,1,0,0,0,0,0,0,0,0,0,1,0
The Witcher: Enhanced Edition Director's Cut,7,16,0,2043373,9.99,1,0,0,0,0,0,0,1,0,0,0,0,0
The Withering,0,1,0,709,9.99,1,1,0,0,0,1,0,1,0,1,0,1,0
The Witness,1,2,0,173702,39.99,0,1,0,0,0,1,0,0,0,0,0,0,0
The Wolf Among Us,15,48,2,697786,24.99,0,1,0,0,0,0,0,0,0,0,0,0,0
The World II: Hunting BOSS,0,1,0,330,1.99,1,0,0,0,0,0,0,1,0,0,0,0,0
The Yawhg,0,3,0,25877,9.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Thea: The Awakening,0,1,0,158969,19.99,0,0,0,0,0,1,0,1,0,0,0,1,0
There Came an Echo,0,3,0,7318,14.99,0,0,0,0,0,1,0,0,0,0,0,1,0
There's Poop In My Soup,1,1,0,16742,0.99,0,0,1,0,0,1,0,0,0,0,0,0,0
They Bleed Pixels,1,4,0,73050,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
They Breathe,0,2,0,14794,1.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Thief,2,21,4,859751,29.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Thief Town,0,1,0,5051,7.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Thief: Deadly Shadows,0,3,0,117977,8.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Thief™ Gold,0,5,1,75790,6.99,1,0,0,0,0,0,0,0,0,1,0,0,0
Thief™ II: The Metal Age,0,1,0,51757,6.99,1,0,0,0,0,0,0,0,0,1,0,0,0
Thinking with Time Machine,5,18,1,61276,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0
Thirty Flights of Loving,1,4,0,9001,4.99,0,1,1,0,0,1,0,0,0,0,0,0,0
This Is the Police,0,3,0,101917,14.99,0,1,0,0,0,1,0,0,0,0,0,1,0
This War of Mine,5,46,6,1252826,19.99,0,1,0,0,0,1,0,0,0,1,0,0,0
Thomas Was Alone,4,21,0,174563,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0
Thunder Wolves,0,1,0,10017,9.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Ticket to Ride,0,1,0,133079,9.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Tiki Man,0,1,0,3977,0.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Tilt Brush,1,0,0,11385,19.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Timber and Stone,1,0,0,23724,12.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Timberman,0,4,0,62522,0.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Time Clickers,2,14,0,2829259,0.0,1,0,1,0,0,1,0,0,0,0,0,0,0
"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack",0,1,0,11397,4.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Time Ramesside (A New Reckoning),0,0,1,12293,4.99,1,1,1,0,0,1,0,1,0,0,0,0,0
Time of Dragons,1,4,0,11627,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0
TimeShift™,0,2,0,35573,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Tinboy,0,1,0,19873,0.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Tiny Barbarian DX,0,1,0,6128,29.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Tiny Brains,0,2,0,8770,9.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Tiny Troopers,0,3,1,11045,4.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Tiny and Big: Grandpa's Leftovers,1,7,0,82477,9.99,0,0,0,0,0,1,0,0,0,0,0,0,0
TinyKeep,1,1,0,14032,9.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Titan Attacks!,0,2,1,44178,9.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Titan Souls,0,5,0,54248,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
To the Moon,7,47,3,121755,9.99,0,1,0,0,0,1,0,1,0,0,0,0,0
Toast Time,0,1,0,4874,4.99,1,0,1,0,0,1,0,0,0,0,0,1,0
Tobe's Vertical Adventure,0,1,0,2881,0.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Toki Tori,0,3,0,59738,4.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Toki Tori 2+,1,1,0,52219,14.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Tokyo Hosto,0,0,1,142,4.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Tokyo School Life,0,3,0,15061,14.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Ghost Recon: Future Soldier™,0,3,1,530370,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Ghost Recon®,0,1,0,39874,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Rainbow Six Lockdown™,0,1,0,4887,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Rainbow Six® 3 Gold,0,1,0,49992,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Rainbow Six® Siege,5,81,8,9382404,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Rainbow Six® Vegas,0,1,0,21133,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Rainbow Six® Vegas 2,1,3,0,334279,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Splinter Cell Chaos Theory®,2,3,0,127846,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy's Splinter Cell®,0,2,0,72468,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy’s Splinter Cell Blacklist,4,20,0,1450754,29.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Tom Clancy’s The Division™,2,33,3,5301786,49.99,1,1,0,0,0,0,0,1,0,0,0,0,0
Tomb Raider,24,123,10,2472908,19.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Tomb Raider I,0,3,0,50289,6.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Tomb Raider II,1,0,0,45097,6.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Tomb Raider: Anniversary,1,0,0,88289,8.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Tomb Raider: Legend,0,2,0,63270,6.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Tomb Raider: Underworld,0,1,0,90864,8.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Torchlight,0,7,0,1395042,14.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Torchlight II,15,63,4,6032455,19.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Toribash,10,68,8,1890621,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0
Tormentum - Dark Sorrow,1,0,0,6265,11.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Total Annihilation,2,3,0,55205,4.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Total War Battles: KINGDOM,2,4,1,163132,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
Total War: ATTILA,3,14,0,3879305,44.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Total War: WARHAMMER,2,34,0,4613125,59.99,1,0,0,0,0,0,0,0,0,0,0,1,0
Total War™: ROME II - Emperor Edition,15,75,4,16982344,59.95,0,0,0,0,0,0,0,0,0,0,0,1,0
Tower Unite,1,7,1,242114,14.99,1,1,1,0,0,1,1,0,0,0,0,0,0
Tower of Guns,2,2,0,84349,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
TowerFall Ascension,0,3,1,115084,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Town of Salem,2,30,2,2412716,4.99,0,0,0,0,0,1,0,1,0,0,0,1,0
Towns,0,5,0,481620,14.99,0,0,0,0,0,1,0,1,0,1,0,1,0
Toy Soldiers,0,1,0,141358,9.99,1,0,1,0,0,0,0,0,0,1,0,1,0
Toy Soldiers: Complete,0,2,1,44484,14.99,1,0,1,0,0,1,0,0,0,1,0,1,0
TrackMania Nations Forever,1,13,1,991228,,0,0,0,0,0,0,0,0,1,0,0,0,0
TrackMania² Canyon,0,2,1,288221,19.99,0,0,0,0,0,0,0,0,1,0,1,0,0
TrackMania² Stadium,0,10,0,524679,9.99,0,0,0,0,0,0,0,0,1,0,1,0,0
TrackMania² Valley,1,0,0,71657,19.99,0,0,0,0,0,0,0,0,1,0,1,0,0
Trackmania United Forever Star Edition,1,2,0,288177,29.99,0,0,0,0,0,0,0,0,1,0,0,0,0
Trackmania® Turbo,0,1,0,16674,39.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Train Fever,0,4,0,140830,19.99,0,0,1,0,0,1,0,0,0,1,0,0,0
Train Simulator,0,23,6,1299332,24.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Train Valley,0,1,0,16064,9.99,0,0,1,0,0,1,0,0,0,1,0,1,0
Trainz: A New Era,0,2,0,3221,39.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Trainz™ Simulator 12,1,1,0,128841,19.99,0,0,0,0,0,0,0,0,0,1,0,0,0
TransOcean: The Shipping Company,0,2,0,40832,19.99,0,0,1,0,0,0,0,0,0,1,0,1,0
Transcendence,0,0,1,323,8.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Transformice,3,22,1,851078,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0
Transistor,11,30,1,356182,19.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Transmissions: Element 120,2,7,0,10545,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0
Trapped Dead,0,2,0,27082,4.99,1,0,0,0,0,0,0,0,0,0,0,1,0
Traverser,1,0,0,1225,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Tree of Life,0,1,1,168983,19.99,0,0,0,0,0,1,1,1,0,0,0,0,0
Tree of Savior (English Ver.),1,19,3,2618781,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0
Trials 2: Second Edition,0,1,0,90548,9.99,0,0,0,0,0,1,0,0,1,0,1,0,0
Trials Evolution: Gold Edition,0,10,1,895409,19.99,1,0,0,0,0,0,0,0,1,0,0,0,0
Trials Fusion™,0,4,0,374898,19.99,0,0,0,0,0,0,0,0,1,0,0,0,0
Tribes: Ascend,11,45,7,2473836,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
Trine 2: Complete Story,7,21,1,730032,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Trine 3: The Artifacts of Power,0,4,1,55379,21.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Trine Enchanted Edition,4,4,0,351063,14.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Trino,0,0,1,1696,4.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Tron 2.0,0,1,0,10572,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Tropico 3,0,2,1,337257,9.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Tropico 3: Absolute Power,1,0,1,277093,9.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Tropico 4,3,23,0,2420258,14.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Tropico 5,7,9,0,1122345,19.99,0,0,0,0,0,0,0,1,0,1,0,1,0
Tropico Reloaded,0,0,1,18822,6.99,0,0,0,0,0,0,0,0,0,1,0,1,0
Trove,11,126,12,14452921,0.0,1,1,1,0,0,0,1,1,0,0,0,0,0
Truck Racer,0,1,0,2999,9.99,0,0,0,0,0,0,0,0,1,0,0,0,0
Trucks & Trailers,0,1,0,1589,4.99,0,0,0,0,0,1,0,0,0,1,0,0,0
True or False,1,1,0,976,0.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Tryst,0,0,1,1183,14.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Turbo Dismount™,2,19,2,710527,9.99,1,0,0,0,0,1,0,0,0,1,0,0,0
Turbo Pug,3,9,1,72148,0.99,0,0,1,0,0,1,0,0,0,0,0,0,0
Turmoil,1,0,0,79665,9.99,0,0,0,0,0,1,0,0,0,1,0,1,0
TurnOn,0,1,0,527,14.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Turok,0,1,1,9731,19.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Two Worlds Epic Edition,1,1,1,130026,9.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Two Worlds II HD,2,3,0,476907,19.99,0,0,0,0,0,0,0,1,0,0,0,0,0
Tycoon City: New York,0,1,0,1431,9.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Typer Shark! Deluxe,0,1,0,24312,4.99,0,0,1,0,0,0,0,0,0,0,0,0,0
TyranoBuilder Visual Novel Studio,0,3,0,111874,14.99,0,0,0,0,0,0,0,0,0,0,0,0,1
UBERMOSH,0,4,0,12773,0.99,1,0,0,0,0,1,0,0,0,0,0,0,0
UFO: Afterlight,0,1,0,12305,6.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Ubersoldier II,0,1,0,3486,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Ultimate Arena,1,0,0,16994,2.99,0,0,0,0,0,0,0,0,0,1,0,0,0
Ultimate Chicken Horse,0,3,0,77951,14.99,1,1,1,0,0,1,0,0,0,0,0,0,0
Ultimate Doom,1,7,0,66243,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Ultimate General: Gettysburg,0,2,0,79650,14.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Ultimate Tic-Tac-Toe,0,3,1,14005,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ultionus: A Tale of Petty Revenge,1,0,0,14304,6.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Ultra Street Fighter® IV,5,14,4,3355214,29.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Ultratron,0,3,0,28882,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Umbrella Corps™/Biohazard Umbrella Corps™,0,2,0,1413,29.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Umineko When They Cry - Question Arcs,0,1,0,14934,24.99,0,1,0,0,0,0,0,0,0,0,0,0,0
UnEpic,0,6,0,312067,12.99,1,0,0,0,0,1,0,1,0,0,0,0,0
UnReal World,0,1,0,7882,10.99,0,0,0,0,0,1,0,1,0,1,0,1,0
Unbox: Newbie's Adventure,0,1,0,839,19.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Uncraft World,0,1,0,13071,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Undead Overlord,0,2,0,964,14.99,0,0,0,0,0,1,0,0,0,0,0,1,0
UnderRail,0,3,1,101945,14.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Undertale,30,171,22,2198232,9.99,0,0,0,0,0,1,0,1,0,0,0,0,0
Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,1,4,0,6512,4.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Unforgiving Trials: The Darkest Crusade,1,0,0,17604,0.99,0,1,0,0,0,1,0,1,0,0,0,0,0
Unfortunate Spacemen,1,0,0,1099,14.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Unholy Heights,0,1,0,61415,3.99,0,0,0,0,0,1,0,0,0,1,0,1,0
Unity of Command: Stalingrad Campaign,0,1,0,65297,19.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Unium,0,1,0,13080,1.99,0,0,1,0,0,1,0,0,0,0,0,1,0
Universal Combat CE,0,0,1,2854,9.99,1,0,0,0,0,1,0,0,0,1,0,1,0
Universe Sandbox,1,8,0,1519131,,0,0,1,0,0,1,0,0,0,1,0,0,0
Universe Sandbox ²,0,17,1,162761,24.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Unmechanical,0,1,0,11056,9.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Unpossible,0,1,0,4318,2.99,0,0,0,0,0,0,0,0,1,0,0,0,0
Unreal Gold,1,0,0,20648,9.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Unreal Tournament 2004: Editor's Choice Edition,1,4,1,314181,14.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Unreal Tournament 3 Black,1,3,0,564236,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Unstoppable Gorg,0,1,0,4804,9.99,1,0,1,0,0,1,0,0,0,0,0,1,0
Untamed: Life Of A Cougar,0,1,0,2593,14.99,1,1,1,0,0,1,0,0,0,1,0,0,0
Unturned,134,828,69,32052077,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0
Uplink,2,5,0,148087,9.99,0,0,0,0,0,1,0,0,0,0,0,1,0
Urban Trial Freestyle,1,4,0,46613,6.99,1,0,0,0,0,0,0,0,1,1,1,0,0
Uriel's Chasm,0,10,2,25562,4.99,0,1,1,0,0,1,0,0,0,0,0,0,0
VEGA Conflict,0,2,0,117167,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0
VEGAS Movie Studio 13 Platinum - Steam Powered,1,0,0,354186,49.99,0,0,0,0,0,0,0,0,0,0,0,0,1
VIDEOBALL,0,1,0,445,9.99,1,0,0,0,0,1,0,0,0,0,1,0,0
VR Gallery,1,0,0,58,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
VR Regatta - The Sailing Game,0,1,0,150,14.99,0,0,0,1,0,0,0,0,0,0,0,0,0
VRC PRO,1,0,0,3093,44.99,1,0,1,0,0,1,0,0,1,1,1,0,0
VVVVVV,2,10,0,140390,4.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Valdis Story: Abyssal City,0,2,0,70808,14.99,1,0,0,0,0,1,0,1,0,0,0,0,0
Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,7,21,2,204640,14.99,0,1,0,0,0,0,0,0,0,0,0,0,0
Valkyria Chronicles™,4,12,3,806308,19.99,1,0,0,0,0,0,0,1,0,0,0,1,0
Vampire: The Masquerade - Bloodlines,1,5,0,559105,19.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Vanguard Princess Director's Cut,1,0,0,1,,1,0,1,0,0,1,0,0,0,0,0,0,0
Vanishing Realms™,1,1,0,6033,19.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Vapour,0,2,0,12706,9.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Vector,0,2,0,22426,6.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Vector Thrust,0,3,1,13183,24.99,1,0,0,0,0,1,0,0,0,1,0,0,0
Vegas: Make It Big™,0,1,0,8045,4.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Velocibox,0,2,0,20497,7.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Velocity®Ultra,0,1,0,21670,9.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Velvet Assassin,0,3,0,21346,4.99,1,0,0,0,0,0,0,0,0,0,0,0,0
Velvet Sundown,0,5,2,48430,0.0,0,1,1,0,0,1,0,1,0,0,0,0,0
Verde Station,1,0,0,610,4.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Verdun,19,80,3,1323937,24.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Vernon's Legacy,0,1,0,104,11.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Vertical Drop Heroes HD,0,1,0,30289,6.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Vertiginous Golf,0,5,0,19513,9.99,0,0,0,0,0,1,0,0,0,0,1,0,0
Vessel,0,1,0,63737,19.99,1,0,0,0,0,1,0,0,0,0,0,1,0
Victim of Xen,1,1,0,17218,3.99,0,1,1,0,0,0,0,1,0,0,0,0,0
Victor Vran ARPG,1,3,0,145607,19.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Victoria II,0,9,1,1782188,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0
Victory At Sea,0,1,1,29295,24.99,1,0,0,0,0,0,0,0,0,1,0,1,0
Victory: The Age of Racing,0,4,1,26356,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0
Vigil: Blood Bitterness™,0,0,1,597,,0,0,0,0,0,1,0,1,0,0,0,0,0
Viking: Battle for Asgard,0,3,1,74201,14.99,1,1,0,0,0,0,0,0,0,0,0,0,0
Villagers and Heroes,2,6,1,270643,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0
Vindictus,5,18,3,3507823,0.0,1,1,0,0,0,0,1,1,0,0,0,0,0
Violett Remastered,0,2,0,26523,9.99,0,1,0,0,0,1,0,0,0,0,0,0,0
Viridi,2,13,0,192241,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0
Virtual Desktop,1,1,0,32932,14.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Vitrum,0,0,1,6103,1.99,1,0,1,0,0,1,0,0,0,0,0,0,0
Voices from the Sea,1,6,0,6153,4.99,0,1,1,0,0,1,0,0,0,0,0,0,0
Void 21,0,1,0,497,4.99,0,0,0,1,0,0,0,0,0,0,0,0,0
VoidExpanse,0,1,0,23668,14.99,1,0,0,0,0,1,0,1,0,1,0,1,0
Volgarr the Viking,0,4,0,56913,9.99,1,1,0,0,0,1,0,0,0,0,0,0,0
Volo Airsport,0,1,0,1665,12.99,0,0,0,1,0,0,0,0,0,0,0,0,0
Volt,0,1,0,12799,1.99,1,0,0,0,0,1,0,0,0,0,0,0,0
Vox,0,2,0,6636,9.99,1,1,0,0,0,1,0,1,0,0,0,0,0
Voxelized,1,7,0,40553,3.99,0,1,1,0,0,0,0,0,0,0,0,0,0
WAKFU,1,7,0,1492847,0.0,0,1,0,0,0,0,1,1,0,0,0,1,0
WARMACHINE: Tactics,0,1,0,37042,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0
WARMODE,4,23,6,131057,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
WORLD END ECONOMiCA episode.01,0,2,0,22363,12.99,0,0,0,0,0,1,0,0,0,0,0,0,0
WORLD END ECONOMiCA episode.02,0,1,0,9406,12.99,0,0,1,0,0,1,0,0,0,0,0,0,0
